epoch,acc,loss
0,0.61429759307593379,67.686003909344876
1,0.57148794878153431,62.657217296876219
2,0.76517041162560606,55.0846124492084
3,0.87406483939163704,44.935374509663951
4,0.91521197022345302,37.651794151375917
5,0.92518703514401945,34.307353269429576
6,0.924355781236888,32.887473592338026
7,0.91812136340716033,32.151830340264148
8,0.9160432255178913,31.509281301141677
9,0.9035743999659569,30.953905331523639
10,0.89858686765431361,30.592467610080938
11,0.88029925608179116,30.403442660273857
12,0.88902743290784647,29.90911116088715
13,0.90066500693088958,29.656425743229867
14,0.91022443895228977,29.346020008064961
15,0.91271820597517817,29.226477815623294
16,0.89484622061302144,29.018684910419871
17,0.8931837076954513,28.810719065931767
18,0.8823773939710603,28.547799922977998
19,0.87905237066280018,28.393998714456533
20,0.8811305086016159,28.21133273656628
21,0.88403990178532332,28.012257787652146
22,0.88736492514313015,27.819172861570134
23,0.88736492519267673,27.693003155049542
24,0.89526184697202715,27.544508115113622
25,0.88985868701316473,27.4636902036215
26,0.89318371017278475,27.249789405245636
27,0.8969243561240503,27.104545184204405
28,0.88902743300693987,26.973862867601099
29,0.88778055135349576,26.839230412953313
30,0.88694929640588416,26.687816068121322
31,0.88778055016437574,26.573155277090478
32,0.89443059172713546,26.441809393422165
33,0.89110557347263575,26.391061234256178
34,0.88861180674702744,26.223326434914707
35,0.89359933648224388,26.072787052576281
36,0.89817124263306802,25.997065701885017
37,0.89858686512743347,25.917103348032001
38,0.89650872966595119,25.832287244566857
39,0.89692435731317044,25.673684008400933
40,0.89941812289920531,25.576300490229503
41,0.9002493780450036,25.49225127488895
42,0.900665008219103,25.388186197130263
43,0.88944306174418575,25.347155284802316
44,0.89443059157849547,25.237276369001304
45,0.89193682876707414,25.122798665998779
46,0.89193682500152716,25.001905756797377
47,0.89318371022233145,24.927401627487473
48,0.89650873105325801,24.8638482525858
49,0.88985868701316473,24.755814879711529
50,0.88487115831842844,24.681172308283653
51,0.88653366608314488,24.582160624680871
52,0.8890274341960599,24.496114132311181
53,0.89235245245055961,24.426918446769935
54,0.89235245383786643,24.333272672353541
55,0.89609310216737215,24.286938709312938
56,0.89443059043892204,24.189545663911307
57,0.89609310330694547,24.128096720821542
58,0.89443059162804217,24.012405592109001
59,0.89193682614110059,23.945287889970508
60,0.89193682624019388,23.87808995234996
61,0.89401496417900972,23.811637412282892
62,0.89733998639724299,23.770837560258897
63,0.89068994453720318,23.743087737637566
64,0.88819617647383475,23.618573216527874
65,0.89443059301534888,23.555860455989443
66,0.898171241443948,23.502506834808628
67,0.89650872971549789,23.455155352800961
68,0.89567747452015289,23.362923388271064
69,0.89733998619905631,23.301718809360874
70,0.89609310330694547,23.252913286362901
71,0.89817123901616114,23.19657985151359
72,0.89733998614950961,23.139525055984407
73,0.8948462194239013,23.088044357616905
74,0.89235245254965301,23.039592911774974
75,0.89526184692248045,22.984836863757963
76,0.89609310330694547,22.932419032527324
77,0.89858686765431361,22.882956069603821
78,0.89609310340603887,22.82409919903661
79,0.89567747699748645,22.781626197960808
80,0.89276807885911202,22.762190798967953
81,0.89359933762181731,22.677418800759892
82,0.8944305929162556,22.649087706904361
83,0.89443059430356231,22.584338007425131
84,0.8981712412953079,22.533979114649796
85,0.89941812428651213,22.525947237847156
86,0.89817124005664117,22.454949447143505
87,0.8969243560745036,22.426737998588226
88,0.89733998614950961,22.375670213453589
89,0.89650873085507132,22.338145508135941
90,0.89567747709657985,22.280659625655101
91,0.89733998491084288,22.242500249683509
92,0.89817124010618787,22.227652146235567
93,0.89817124010618787,22.168667789310192
94,0.89858686904162044,22.129961489441982
95,0.8981712413944013,22.09734084302945
96,0.89817124015573457,22.054375221208048
97,0.89858686889298045,22.01453726269856
98,0.89775561508494228,21.962191168705029
99,0.8977556112203019,21.929097075712058
100,0.89775561374718216,21.894742729459718
101,0.89609310335649217,21.871871806340522
102,0.89650873090461802,21.823358339165413
103,0.89775561245896873,21.801309909804701
104,0.8981712413944013,21.75089932280784
105,0.89900249668883958,21.742001209274889
106,0.89941812289920531,21.705073504872058
107,0.89900249525198617,21.673971962552216
108,0.8981712412953079,21.667993507480382
109,0.89900249520243947,21.614406685579446
110,0.89983374935730442,21.563735860442481
111,0.89941812171008517,21.536786873738961
112,0.89941812284965861,21.502130728806442
113,0.898171241443948,21.470078261415857
114,0.89941812537653887,21.452306202819521
115,0.9002493780450036,21.435159951175933
116,0.89817124005664117,21.38957027108691
117,0.89900249649065289,21.362605503174233
118,0.89900249649065289,21.341500918863222
119,0.89941812289920531,21.312839632517878
120,0.9006650081200096,21.293632504153233
121,0.89858686760476703,21.263102288852608
122,0.89817124005664117,21.230214360745272
123,0.89858687008210048,21.199395630821424
124,0.89941812408832544,21.168745857422685
125,0.90024937943231043,21.143896209133334
126,0.90108063324034859,21.156177616674306
127,0.90191188858433358,21.098907968548072
128,0.90149626088756774,21.072323616008806
129,0.90108063442946873,21.069056963583677
130,0.90149625831114089,21.039207434713692
131,0.90066500569222274,21.00656910212161
132,0.89941812537653887,20.990116214514373
133,0.89484621684747445,20.975268038926476
134,0.89692435602495701,20.943416839624977
135,0.89858686770386031,20.914429652720614
136,0.89941812032277846,20.899690631222743
137,0.89941812408832544,20.861366953734844
138,0.89941812156144518,20.843962129512036
139,0.89941812156144518,20.821065564999852
140,0.89941812280011202,20.803350236152276
141,0.89941812289920531,20.784017527985355
142,0.89900249535107946,20.770036388216472
143,0.89983375173554458,20.752301039342967
144,0.90149626351354128,20.728525505795243
145,0.90024937680633688,20.712743191548615
146,0.90232751603336603,20.686915382581855
147,0.9023275147946993,20.676669174695352
148,0.90315877375559117,20.652204137787855
149,0.90315877241783116,20.638420758203775
150,0.90066500831819629,20.632995692670889
151,0.90066500450310272,20.592662592481201
152,0.9006650081695563,20.566222593572274
153,0.89983374920866432,20.549345240034071
154,0.89900249396377274,20.534257929224029
155,0.89817124000709447,20.517957806289939
156,0.89733998491084288,20.498956231603202
157,0.89900249386467934,20.47101341875414
158,0.89983375049687775,20.47392749548553
159,0.89900249520243947,20.449476429153659
160,0.89775561260760872,20.423424432997098
161,0.89817124268261472,20.408751236431222
162,0.89817124010618787,20.382554887437067
163,0.89858686765431361,20.359303521198328
164,0.89983375039778446,20.350398758105804
165,0.90066500559312945,20.332176177578972
166,0.9006650081200096,20.329260854649721
167,0.90066500826864959,20.294001588004882
168,0.90108063591586884,20.287289004274339
169,0.90108063576722874,20.269532765731746
170,0.90108063333944188,20.246220132854713
171,0.89941812547563216,20.229126215972013
172,0.90024937561721674,20.228722292487063
173,0.89941812289920531,20.201238031300125
174,0.8981712413944013,20.193672877792903
175,0.89775561508494228,20.17102291300608
176,0.89858686512743347,20.146296879299857
177,0.89983375049687775,20.137925976430587
178,0.89983375173554458,20.124327617591359
179,0.8998337531228513,20.104433367278116
180,0.89983375044733116,20.092920143209888
181,0.89858687037938056,20.087113381224874
182,0.89941812671429899,20.07183392525512
183,0.89983375188418457,20.04265682952957
184,0.89983375297421131,20.018050202506835
185,0.90024938062143045,20.002536129971297
186,0.9002493780945503,19.982413043801426
187,0.89941812408832544,19.971082549439998
188,0.89983375188418457,19.961442746030027
189,0.89983375039778446,19.939092196926708
190,0.89900249530153287,19.924682208922935
191,0.89900249535107946,19.919152035479335
192,0.89941812275056532,19.896829333586783
193,0.89941812289920531,19.8740684591723
194,0.90024937938276373,19.871411337024057
195,0.90066500688134288,19.849203006684135
196,0.90149626202714117,19.846096144650048
197,0.90108063457810872,19.826696330868792
198,0.90108063319080189,19.811254560006031
199,0.90149626073892775,19.796391445106007
200,0.90024937670724348,19.770879961903255
201,0.89983375039778446,19.768865991213474
202,0.89900249272510591,19.749740922441109
203,0.89983375426242473,19.735504364432241
204,0.89941812284965861,19.715826499095481
205,0.89941812294875201,19.709309865708956
206,0.89983375173554458,19.701883736195807
207,0.90066500693088958,19.679211216179013
208,0.90024937943231043,19.668412163370565
209,0.90024938057188386,19.652774772739171
210,0.900249378144097,19.636736633573488
211,0.90108063457810872,19.631462689349775
212,0.90232751851069959,19.625114236389312
213,0.90191188580972004,19.601078880497148
214,0.90066500574176944,19.586964317886213
215,0.90024937933321703,19.575369888013935
216,0.90024938067097715,19.56040281706419
217,0.90191188858433358,19.557276151027665
218,0.89941812156144518,19.527970319575108
219,0.89900249520243947,19.528992667162509
220,0.89817124258352143,19.514140469177704
221,0.89900249530153287,19.501988924649588
222,0.90024937923412374,19.495994836612237
223,0.90066500435446262,19.465115364055681
224,0.89983375044733116,19.454198235585505
225,0.90024938062143045,19.442060086891637
226,0.9002493780945503,19.432256303820527
227,0.89983374906002433,19.411296751731054
228,0.9010806330917086,19.405259260810226
229,0.89941812280011202,19.411060127930551
230,0.89983375198327786,19.377385460527758
231,0.90066500579131614,19.36808259191854
232,0.90149626108575442,19.356645179805614
233,0.90149626093711444,19.337640015561682
234,0.90232751613245943,19.335252813369358
235,0.90274314244191844,19.324340197213569
236,0.90274314234282504,19.310943911101358
237,0.90274314754522555,19.29501932259906
238,0.90108063319080189,19.277101266215666
239,0.89983375183463787,19.269069788957374
240,0.9002493779954569,19.260974746888017
241,0.89983375297421131,19.243794074181409
242,0.9002493780945503,19.23071600136317
243,0.90024937819364359,19.2152110279746
244,0.90232751603336603,19.215960428899066
245,0.90191188843569359,19.190392141429367
246,0.90149626207668787,19.184932398776262
247,0.90149626088756774,19.169787006584286
248,0.90066500688134288,19.158788671517314
249,0.90108063076301503,19.147520686821053
250,0.90066500440400932,19.139877460444854
251,0.89941812547563216,19.120804884189976
252,0.89858686899207374,19.115947728145152
253,0.89983375297421131,19.102827103060676
254,0.90108063314125519,19.116752081876584
255,0.90149626083802104,19.084996893320692
256,0.90066500698043617,19.076020414395224
257,0.90191188848524018,19.06223468193885
258,0.90357439892547686,19.046822956177163
259,0.90315877251692445,19.032676500176155
260,0.90315877127825772,19.017251594207334
261,0.90357439629950331,19.00983025764091
262,0.90232751737112615,18.998927439041964
263,0.90274314254101173,18.985886268584014
264,0.90274314744613215,18.977228708497108
265,0.90315877137735101,18.966273050157607
266,0.90399002895093616,18.955081459292746
267,0.90315877256647115,18.94379470393941
268,0.90232751870888628,18.929041113342134
269,0.9023275147451526,18.924936238270647
270,0.90399002508629589,18.911613012489834
271,0.90315877251692445,18.899481144728309
272,0.90440565402172846,18.898043171921476
273,0.90399002771226944,18.877950441609396
274,0.90232751727203275,18.870591649588999
275,0.90482128285806773,18.862070866851933
276,0.9035744000650503,18.853454382144108
277,0.90232751722248616,18.841128986672569
278,0.90191188972390701,18.828506051156289
279,0.90191188853478688,18.81732185027645
280,0.90191188977345371,18.808558204822113
281,0.90315877117916432,18.794455079564628
282,0.90399002518538918,18.786083418036736
283,0.9048212816194009,18.780443369103587
284,0.90523690797840672,18.77231302047311
285,0.90606816713748528,18.757574821846344
286,0.90648379067233076,18.747499998668186
287,0.90565253944071944,18.738255260591199
288,0.90440565407127516,18.724912098022866
289,0.90606816584927186,18.72107438097769
290,0.90523690916752675,18.706186159788722
291,0.90606816565108517,18.695757784252848
292,0.90731504591722245,18.686819953315968
293,0.90773067351489489,18.677091967930718
294,0.90565253691383929,18.67287551137872
295,0.9052369117935003,18.659322234460539
296,0.90523690921707345,18.648307694064908
297,0.90523690797840672,18.643720113131174
298,0.90482128028164088,18.629009284878016
299,0.90440565535948858,18.621701254016244
300,0.90191188838614689,18.62122174847255
301,0.90191188972390701,18.611629313265198
302,0.90232751737112615,18.593696102735308
303,0.90066500440400932,18.58975178424458
304,0.90108063467720201,18.575158548077642
305,0.90191189106166714,18.563396327810693
306,0.90357440135326372,18.562770529578156
307,0.90440565412082186,18.550999442439029
308,0.90606816446196503,18.545275803912411
309,0.90606816461060513,18.53305995494053
310,0.90648379319921102,18.526452079576348
311,0.90523690678928659,18.51553830680308
312,0.90648379205963758,18.499070870707854
313,0.90731504596676915,18.492650739966287
314,0.90648378963185072,18.491220085797266
315,0.90565253686429259,18.480698389701811
316,0.90565253800386603,18.475075690030852
317,0.9044056515939416,18.458616624548348
318,0.90523690926662015,18.447791020273666
319,0.90648379453697114,18.440444763164567
320,0.90648379324875761,18.433734602860778
321,0.90565253815250601,18.427393525615891
322,0.90606816570063187,18.416305868603839
323,0.90648379339739771,18.406406404173385
324,0.90565253934162615,18.400746963862471
325,0.90648379329830431,18.391610819403567
326,0.90689941960776332,18.383144312071384
327,0.90731504988095613,18.375322622551288
328,0.90648379201009088,18.370418273500871
329,0.90773067470401503,18.35898401889817
330,0.90689942089597686,18.359100814273926
331,0.90689941970685672,18.341822540968135
332,0.90814630487811432,18.335520564370224
333,0.90773067490220172,18.329953446550757
334,0.90689942223373687,18.322093746410442
335,0.90814630487811432,18.317208621468232
336,0.90856192742202646,18.305599341071456
337,0.90773067728044188,18.298156750965198
338,0.90773067346534819,18.296782899477634
339,0.90773067604177515,18.276573780468873
340,0.90773067614086844,18.272750802170904
341,0.90773067475356173,18.260458013165128
342,0.90731504730452917,18.254907235441262
343,0.90689942084643016,18.246518393506236
344,0.90773067614086844,18.241974807637785
345,0.90773067475356173,18.237252910040066
346,0.90648379448742444,18.223418265110439
347,0.90482128295716102,18.221680136194649
348,0.9039900264736026,18.212652020918163
349,0.90482127909252075,18.220078534120731
350,0.90440565149484831,18.198056810019121
351,0.90357439897502345,18.191074758198294
352,0.90440565407127516,18.181274353813748
353,0.90523691045574017,18.175306553257968
354,0.90482128280852103,18.164626204759404
355,0.90523691055483357,18.161522483984232
356,0.90773067485265502,18.149037397611369
357,0.90814630358990089,18.146578866446504
358,0.90773067609132174,18.134738475802731
359,0.9073150484936493,18.127220428098962
360,0.90648379077142416,18.122129949251018
361,0.90523690797840672,18.125244569500982
362,0.90606816451151173,18.106706053241531
363,0.90565253815250601,18.102229729554896
364,0.90482128181758759,18.098040670329894
365,0.90814630249987416,18.092011601550322
366,0.90773067480310832,18.075325965881348
367,0.90731504968276944,18.070362364562076
368,0.9085619285615999,18.068060125793306
369,0.90689942089597686,18.067373851290963
370,0.90565253691383929,18.049736409809622
371,0.9064837934469443,18.043169221378623
372,0.90648379453697114,18.040774127392599
373,0.90731504978186273,18.02753815845163
374,0.90773067485265502,18.023750744357471
375,0.90773067480310832,18.022208887640872
376,0.90939318648201173,18.010855938728312
377,0.91105569811136844,18.001937228049819
378,0.91188694815385962,18.001437115054873
379,0.9123025770892923,17.991901177321488
380,0.91230257976481244,17.987737562095536
381,0.91147132194349401,17.978459359008077
382,0.90939318658110502,17.967058378363884
383,0.90856193004800001,17.96509653156436
384,0.90731504834500931,17.960521273482172
385,0.90773067609132174,17.953094760675977
386,0.90814630131075413,17.94454465978659
387,0.90814630497720772,17.937212404170239
388,0.90897755883479259,17.928278559163918
389,0.91147132451992086,17.926552427677144
390,0.91188694820340632,17.923485937459411
391,0.9118869521175933,17.91602207161641
392,0.91188694954116645,17.906601783739756
393,0.91313383223509059,17.899051074870705
394,0.91354946503516343,17.891323095941583
395,0.91147132442082746,17.890184752859874
396,0.91022444043868989,17.879908703608208
397,0.9110556969222483,17.878101000068391
398,0.91064006932457586,17.871439725284464
399,0.91022444415469028,17.864946458900558
400,0.9106400667976956,17.860477631427006
401,0.91188695073028658,17.850945739872934
402,0.91271820602472487,17.847218068757854
403,0.9139650887681956,17.843694243744228
404,0.91313383342421062,17.837186728530593
405,0.91313383500970413,17.828365327513229
406,0.91271820592563147,17.823914981344195
407,0.9118869521175933,17.822102842386425
408,0.91230257842705231,17.816263168728163
409,0.91271820731293829,17.807060200476389
410,0.91313383481151744,17.803942638343312
411,0.91271820597517817,17.795871553872885
412,0.91354946117052316,17.790439374230846
413,0.91354946240918988,17.780816905813623
414,0.91230257971526585,17.780379420603104
415,0.91313383600063747,17.772659363592059
416,0.91147132461901414,17.764750860377539
417,0.91064006927502916,17.756664081107353
418,0.91105569558448818,17.761271463268912
419,0.90980881531835101,17.750466188984124
420,0.9093931851442516,17.745790119282127
421,0.90980881412923087,17.735967139848945
422,0.91271820860115171,17.736001350041338
423,0.91354946369740331,17.728232953712926
424,0.91313383223509059,17.727539454116886
425,0.91188695330671343,17.716112460281487
426,0.91147132065528047,17.706641412038955
427,0.90980881412923087,17.704965770591425
428,0.90856192885887987,17.711773208053728
429,0.90773067609132174,17.698282275909399
430,0.90856192984981332,17.689097973672133
431,0.90814630121166073,17.698907996452757
432,0.90814630116211403,17.676899005449126
433,0.90980881284101744,17.67534465821505
434,0.91064006674814901,17.664636345575577
435,0.91230257832795902,17.662260087251862
436,0.91188695077983317,17.654754960527047
437,0.91064006669860231,17.651279116509265
438,0.90773067485265502,17.659531323788865
439,0.90689942074733676,17.651656411631546
440,0.90731504968276944,17.640469824584049
441,0.90773067475356173,17.632408850012673
442,0.90939318395513158,17.632702807634946
443,0.90980881536789759,17.623020736554814
444,0.90897755759612575,17.616672180537275
445,0.90939318890979859,17.616336210509289
446,0.90814630240078087,17.612403495452451
447,0.90856193009754671,17.607003826353814
448,0.90856192880933317,17.604627308009171
449,0.90773067599222845,17.591454517811613
450,0.90856192747157316,17.58676374027953
451,0.9093931851937983,17.581276889651988
452,0.90897756012300601,17.582893168638869
453,0.90856192752111975,17.569407350503695
454,0.91105569558448818,17.563240623632669
455,0.91147132585768098,17.559852105423698
456,0.91147132318216073,17.558050058924547
457,0.91188695087892657,17.544694293268702
458,0.9102244403891433,17.547287909269134
459,0.90980881289056414,17.542765073546349
460,0.90980881160235072,17.539219623987414
461,0.91064006922548246,17.531542902476374
462,0.91230257961617245,17.527848212796258
463,0.91230257837750572,17.524525527446745
464,0.91188695330671343,17.523836872325969
465,0.91022444048823659,17.518860025001583
466,0.91147132447037416,17.506857608817363
467,0.91271820612381815,17.504274561716336
468,0.91313383352330402,17.494249881354353
469,0.91396508995731573,17.491119576610334
470,0.91313383486106414,17.486255921627816
471,0.91188695345535342,17.483446454962195
472,0.91188695449583346,17.477442647057181
473,0.91313383357285061,17.479733331542359
474,0.91188695330671343,17.46803230181002
475,0.9118869521175933,17.467474032914946
476,0.91022443786226304,17.463848516729012
477,0.91147132184440061,17.455361400756455
478,0.91230257847659901,17.456679638286282
479,0.91271820726339159,17.444936279049539
480,0.91230258090438587,17.437868048524422
481,0.91230257837750572,17.433696545468504
482,0.91313383352330402,17.430774896420345
483,0.91230257832795902,17.427707264647321
484,0.91271820736248499,17.419836791078943
485,0.91313383491061073,17.414321250947236
486,0.91396508747998217,17.417743346736714
487,0.91479634520220732,17.408369933577845
